temps,ACTU,MILIEU,LASER,LASER_ESTIME,TENSION_ACTU,TENSION_MILIEU,TENSION_LASER,DUTY CYCLE,STABILITE, I=0.532A, u=0.143V
454.0,28.802,27.619,27.183,27.057,2.294,2.358,2.381,1118.0,0.0
456.0,28.802,27.597,27.183,27.061,2.294,2.359,2.381,1118.0,0.0
458.0,28.688,27.688,27.205,27.072,2.3,2.354,2.38,1118.0,0.0
460.0,28.78,27.597,27.205,27.075,2.296,2.359,2.38,1118.0,0.0
462.0,28.688,27.619,27.205,27.079,2.3,2.358,2.38,1118.0,0.0
464.0,28.71,27.64,27.227,27.084,2.299,2.357,2.379,1118.0,0.0
466.0,28.732,27.619,27.205,27.087,2.298,2.358,2.38,1118.0,0.0
468.0,28.824,27.619,27.227,27.09,2.293,2.358,2.379,1118.0,0.0
470.0,28.802,27.506,27.205,27.083,2.294,2.364,2.38,1118.0,0.0
472.0,28.871,27.597,27.115,27.084,2.291,2.359,2.385,1118.0,0.0
474.0,28.758,27.597,27.227,27.085,2.297,2.359,2.379,1118.0,0.0
476.0,28.736,27.688,27.227,27.094,2.298,2.354,2.379,1118.0,0.0
478.0,28.644,27.619,27.227,27.096,2.303,2.358,2.379,1118.0,0.0
480.0,28.688,27.55,27.227,27.092,2.3,2.361,2.379,1118.0,0.0
482.0,28.802,27.64,27.227,27.096,2.294,2.357,2.379,1118.0,0.0
484.0,28.824,27.571,27.249,27.094,2.293,2.36,2.378,1118.0,0.0
486.0,28.802,27.571,27.227,27.092,2.294,2.36,2.379,1118.0,0.0
488.0,28.802,27.662,27.136,27.098,2.294,2.355,2.384,1118.0,0.0
490.0,28.846,27.662,27.249,27.104,2.292,2.355,2.378,1118.0,0.0
492.0,28.868,27.731,27.27,27.114,2.291,2.352,2.376,1118.0,0.0
494.0,28.868,27.64,27.27,27.116,2.291,2.357,2.376,1118.0,0.0
496.0,28.776,27.662,27.249,27.12,2.296,2.355,2.378,1118.0,0.0
498.0,28.846,27.571,27.27,27.116,2.292,2.36,2.376,1118.0,0.0
500.0,28.824,27.64,27.27,27.117,2.293,2.357,2.376,1118.0,0.0
502.0,28.78,27.55,27.18,27.111,2.296,2.361,2.381,1118.0,0.0
504.0,28.78,27.64,27.202,27.114,2.296,2.357,2.38,1118.0,0.0
506.0,28.758,27.619,27.27,27.114,2.297,2.358,2.376,1118.0,0.0
508.0,28.758,27.619,27.361,27.114,2.297,2.358,2.372,1118.0,0.0
510.0,28.688,27.619,27.292,27.114,2.3,2.358,2.375,1118.0,0.0
512.0,28.666,27.64,27.27,27.116,2.302,2.357,2.376,1118.0,0.0
514.0,28.758,27.55,27.249,27.11,2.297,2.361,2.378,1118.0,0.0
516.0,28.802,27.571,27.292,27.107,2.294,2.36,2.375,1118.0,0.0
518.0,28.802,27.571,27.202,27.104,2.294,2.36,2.38,1118.0,0.0
520.0,28.758,27.662,27.202,27.109,2.297,2.355,2.38,1118.0,0.0
522.0,28.78,27.662,27.202,27.113,2.296,2.355,2.38,1118.0,0.0
524.0,28.78,27.753,27.292,27.125,2.296,2.35,2.375,1118.0,0.0
526.0,28.732,27.684,27.292,27.129,2.298,2.354,2.375,1118.0,0.0
528.0,28.754,27.593,27.292,27.126,2.297,2.359,2.375,1118.0,0.0
530.0,28.846,27.615,27.18,27.125,2.292,2.358,2.381,1118.0,0.0
532.0,28.846,27.684,27.18,27.129,2.292,2.354,2.381,1118.0,0.0
534.0,28.868,27.615,27.18,27.128,2.291,2.358,2.381,1118.0,0.0
536.0,28.846,27.706,27.18,27.134,2.292,2.353,2.381,1118.0,0.0
538.0,28.824,27.684,27.158,27.138,2.293,2.354,2.383,1118.0,0.0
540.0,28.802,27.684,27.249,27.141,2.294,2.354,2.378,1118.0,0.0
542.0,28.754,27.662,27.339,27.142,2.297,2.355,2.373,1118.0,0.0
544.0,28.846,27.615,27.339,27.139,2.292,2.358,2.373,1118.0,0.0
546.0,28.802,27.615,27.227,27.137,2.294,2.358,2.379,1118.0,0.0
548.0,28.846,27.615,27.249,27.134,2.292,2.358,2.378,1118.0,0.0
550.0,28.868,27.684,27.158,27.138,2.291,2.354,2.383,1118.0,0.0
552.0,28.868,27.593,27.158,27.134,2.291,2.359,2.383,1118.0,0.0
554.0,28.89,27.684,27.136,27.138,2.29,2.354,2.384,1118.0,0.0
556.0,28.754,27.684,27.339,27.141,2.297,2.354,2.373,1118.0,0.0
558.0,28.776,27.706,27.227,27.146,2.296,2.353,2.379,1118.0,0.0
560.0,28.798,27.615,27.227,27.143,2.295,2.358,2.379,1118.0,0.0
562.0,28.89,27.706,27.158,27.147,2.29,2.353,2.383,1118.0,0.0
564.0,28.846,27.615,27.249,27.144,2.292,2.358,2.378,1118.0,0.0
566.0,28.868,27.728,27.158,27.151,2.291,2.352,2.383,1118.0,0.0
568.0,28.868,27.728,27.249,27.156,2.291,2.352,2.378,1118.0,0.0
570.0,28.89,27.706,27.249,27.16,2.29,2.353,2.378,1118.0,0.0
572.0,28.912,27.728,27.249,27.165,2.288,2.352,2.378,1118.0,0.0
574.0,28.842,27.706,27.292,27.167,2.292,2.353,2.375,1118.0,0.0
576.0,28.842,27.637,27.292,27.164,2.292,2.357,2.375,1118.0,0.0
578.0,28.912,27.637,27.292,27.161,2.288,2.357,2.375,1118.0,0.0
580.0,28.912,27.659,27.202,27.16,2.288,2.356,2.38,1118.0,0.0
582.0,28.912,27.819,27.18,27.172,2.288,2.347,2.381,1118.0,0.0
584.0,28.934,27.728,27.18,27.176,2.287,2.352,2.381,1118.0,0.0
586.0,28.842,27.728,27.18,27.18,2.292,2.352,2.381,1118.0,0.0
588.0,28.886,27.75,27.27,27.184,2.29,2.351,2.376,1118.0,0.0
590.0,28.908,27.75,27.27,27.189,2.289,2.351,2.376,1118.0,0.0
592.0,29.022,27.75,27.292,27.193,2.283,2.351,2.375,1118.0,0.0
594.0,29.022,27.659,27.292,27.189,2.283,2.356,2.375,1118.0,0.0
596.0,29.022,27.771,27.314,27.195,2.283,2.349,2.374,1118.0,0.0
598.0,29.114,27.771,27.223,27.2,2.278,2.349,2.379,1118.0,0.0
600.0,28.908,27.771,27.336,27.205,2.289,2.349,2.373,1118.0,0.0
602.0,28.908,27.75,27.336,27.207,2.289,2.351,2.373,1118.0,0.0
604.0,28.956,27.75,27.336,27.209,2.286,2.351,2.373,1118.0,0.0
606.0,28.842,27.771,27.336,27.213,2.292,2.349,2.373,1118.0,0.0
608.0,28.842,27.771,27.426,27.217,2.292,2.349,2.368,1118.0,0.0
610.0,28.934,27.68,27.245,27.212,2.287,2.354,2.378,1118.0,0.0
