temps,ACTU,MILIEU,LASER,LASER_ESTIME,TENSION_ACTU,TENSION_MILIEU,TENSION_LASER,DUTY CYCLE,STABILITE
878.0,19.077,20.09,20.613,20.452,2.828,2.772,2.743,774.0,1.0
880.0,19.122,20.136,20.637,20.457,2.826,2.769,2.741,762.0,1.0
882.0,19.122,20.027,20.683,20.452,2.826,2.775,2.739,790.0,1.0
884.0,19.056,20.069,20.637,20.451,2.83,2.773,2.741,778.0,1.0
886.0,19.08,20.027,20.595,20.446,2.828,2.775,2.744,788.0,1.0
888.0,19.08,19.96,20.55,20.437,2.828,2.779,2.746,804.0,1.0
890.0,19.014,20.002,20.571,20.431,2.832,2.777,2.745,792.0,1.0
892.0,19.08,20.048,20.529,20.431,2.828,2.774,2.748,779.0,1.0
894.0,19.059,20.094,20.574,20.434,2.829,2.772,2.745,767.0,1.0
896.0,19.059,20.051,20.553,20.433,2.829,2.774,2.746,777.0,1.0
898.0,18.951,19.985,20.574,20.427,2.836,2.778,2.745,794.0,1.0
900.0,19.038,19.939,20.637,20.417,2.831,2.78,2.741,804.0,1.0
902.0,18.972,19.981,20.658,20.412,2.834,2.778,2.74,792.0,1.0
904.0,19.059,20.048,20.637,20.413,2.829,2.774,2.741,774.0,1.0
906.0,19.038,20.006,20.574,20.411,2.831,2.777,2.745,784.0,1.0
908.0,19.017,20.027,20.574,20.41,2.832,2.775,2.745,778.0,1.0
910.0,19.017,20.006,20.574,20.408,2.832,2.777,2.745,783.0,1.0
912.0,18.93,20.006,20.595,20.406,2.837,2.777,2.744,782.0,1.0
914.0,18.93,19.918,20.574,20.397,2.837,2.782,2.745,804.0,1.0
916.0,18.951,19.96,20.55,20.392,2.836,2.779,2.746,792.0,1.0
918.0,18.996,19.96,20.616,20.388,2.833,2.779,2.743,791.0,1.0
920.0,19.017,20.027,20.529,20.389,2.832,2.775,2.748,773.0,1.0
922.0,18.975,20.006,20.595,20.389,2.834,2.777,2.744,778.0,1.0
924.0,18.996,20.094,20.595,20.396,2.833,2.772,2.744,754.0,1.0
926.0,19.021,19.943,20.553,20.39,2.832,2.78,2.746,793.0,1.0
928.0,18.975,20.006,20.616,20.39,2.834,2.777,2.743,776.0,1.0
930.0,18.846,19.964,20.662,20.386,2.841,2.779,2.74,786.0,1.0
932.0,18.846,19.985,20.574,20.384,2.841,2.778,2.745,780.0,1.0
934.0,18.912,19.876,20.553,20.374,2.838,2.784,2.746,808.0,1.0
936.0,18.954,19.918,20.529,20.367,2.835,2.782,2.748,795.0,1.0
938.0,18.933,19.985,20.507,20.368,2.836,2.778,2.749,777.0,1.0
940.0,19.042,20.03,20.553,20.372,2.83,2.775,2.746,765.0,1.0
942.0,18.954,19.922,20.511,20.366,2.835,2.781,2.749,793.0,1.0
944.0,18.867,19.943,20.553,20.363,2.84,2.78,2.746,786.0,1.0
946.0,18.824,19.943,20.553,20.36,2.843,2.78,2.746,785.0,1.0
948.0,18.891,19.922,20.532,20.355,2.839,2.781,2.747,790.0,1.0
950.0,18.912,19.834,20.532,20.344,2.838,2.786,2.747,812.0,1.0
952.0,18.954,19.943,20.465,20.342,2.835,2.78,2.751,783.0,1.0
954.0,18.933,19.901,20.511,20.338,2.836,2.783,2.749,793.0,1.0
956.0,18.975,19.922,20.532,20.336,2.834,2.781,2.747,787.0,1.0
958.0,18.975,19.901,20.444,20.332,2.834,2.783,2.752,792.0,1.0
960.0,18.867,19.922,20.511,20.33,2.84,2.781,2.749,785.0,1.0
962.0,18.867,19.901,20.49,20.326,2.84,2.783,2.75,790.0,1.0
964.0,18.975,19.834,20.49,20.318,2.834,2.786,2.75,807.0,1.0
966.0,19.017,19.855,20.444,20.312,2.832,2.785,2.752,800.0,1.0
968.0,19.017,19.922,20.423,20.312,2.832,2.781,2.753,782.0,1.0
970.0,18.975,19.901,20.49,20.31,2.834,2.783,2.75,787.0,1.0
972.0,18.975,19.901,20.511,20.309,2.834,2.783,2.749,787.0,1.0
974.0,18.867,19.901,20.469,20.307,2.84,2.783,2.751,786.0,1.0
976.0,18.933,19.901,20.448,20.306,2.836,2.783,2.752,785.0,1.0
978.0,18.933,19.88,20.427,20.303,2.836,2.784,2.753,790.0,1.0
980.0,18.933,19.792,20.448,20.293,2.836,2.789,2.752,812.0,1.0
982.0,18.867,19.813,20.402,20.286,2.84,2.787,2.755,806.0,1.0
984.0,18.954,19.901,20.423,20.287,2.835,2.783,2.753,782.0,1.0
986.0,18.912,19.859,20.381,20.284,2.838,2.785,2.756,793.0,1.0
988.0,18.954,19.88,20.469,20.284,2.835,2.784,2.751,787.0,1.0
990.0,18.912,19.946,20.448,20.289,2.838,2.78,2.752,769.0,1.0
992.0,18.891,19.838,20.385,20.284,2.839,2.786,2.756,797.0,1.0
994.0,18.867,19.771,20.406,20.274,2.84,2.79,2.754,814.0,1.0
996.0,18.975,19.813,20.36,20.269,2.834,2.787,2.757,802.0,1.0
998.0,18.867,19.771,20.339,20.26,2.84,2.79,2.758,812.0,1.0
1000.0,18.975,19.859,20.36,20.26,2.834,2.785,2.757,788.0,1.0
1002.0,18.954,19.817,20.427,20.256,2.835,2.787,2.753,799.0,1.0
1004.0,18.909,19.838,20.427,20.255,2.838,2.786,2.753,793.0,1.0
1006.0,18.996,19.838,20.406,20.253,2.833,2.786,2.754,792.0,1.0
1008.0,18.909,19.771,20.364,20.246,2.838,2.79,2.757,809.0,1.0
1010.0,18.93,19.813,20.406,20.244,2.837,2.787,2.754,797.0,1.0
1012.0,18.996,19.859,20.406,20.245,2.833,2.785,2.754,785.0,1.0
1014.0,18.954,19.75,20.364,20.237,2.835,2.791,2.757,813.0,1.0
1016.0,18.975,19.792,20.318,20.234,2.834,2.789,2.759,801.0,1.0
1018.0,18.909,19.88,20.427,20.238,2.838,2.784,2.753,778.0,1.0
1020.0,18.975,19.838,20.406,20.238,2.834,2.786,2.754,789.0,1.0
1022.0,18.909,19.967,20.427,20.249,2.838,2.779,2.753,754.0,1.0
1024.0,18.912,19.883,20.43,20.252,2.838,2.783,2.753,777.0,1.0
1026.0,18.912,19.838,20.385,20.251,2.838,2.786,2.756,788.0,1.0
1028.0,18.87,19.771,20.406,20.244,2.84,2.79,2.754,805.0,1.0
1030.0,18.87,19.792,20.448,20.24,2.84,2.789,2.752,799.0,1.0
1032.0,18.87,19.88,20.36,20.244,2.84,2.784,2.757,775.0,1.0
1034.0,18.849,19.838,20.385,20.243,2.841,2.786,2.756,786.0,1.0
1036.0,18.849,19.859,20.406,20.245,2.841,2.785,2.754,780.0,1.0
1038.0,18.849,19.817,20.406,20.243,2.841,2.787,2.754,791.0,1.0
1040.0,18.803,19.859,20.448,20.244,2.844,2.785,2.752,779.0,1.0
1042.0,18.87,19.75,20.385,20.236,2.84,2.791,2.756,807.0,1.0
1044.0,18.824,19.792,20.427,20.233,2.843,2.789,2.753,796.0,1.0
1046.0,18.891,19.75,20.427,20.226,2.839,2.791,2.753,806.0,1.0
1048.0,18.846,19.859,20.448,20.229,2.841,2.785,2.752,777.0,1.0
1050.0,18.87,19.796,20.385,20.227,2.84,2.788,2.756,793.0,1.0
1052.0,18.912,19.817,20.406,20.226,2.838,2.787,2.754,787.0,1.0
1054.0,18.912,19.796,20.406,20.224,2.838,2.788,2.754,792.0,1.0
1056.0,18.933,19.838,20.385,20.226,2.836,2.786,2.756,781.0,1.0
1058.0,18.912,19.817,20.385,20.225,2.838,2.787,2.756,786.0,1.0
1060.0,18.912,19.729,20.385,20.217,2.838,2.792,2.756,808.0,1.0
1062.0,18.912,19.75,20.339,20.212,2.838,2.791,2.758,802.0,1.0
1064.0,18.891,19.817,20.339,20.213,2.839,2.787,2.758,784.0,1.0
1066.0,18.891,19.862,20.385,20.218,2.839,2.785,2.756,772.0,1.0
1068.0,18.912,19.862,20.343,20.222,2.838,2.785,2.758,772.0,1.0
1070.0,18.912,19.774,20.43,20.219,2.838,2.79,2.753,795.0,1.0
1072.0,18.824,19.838,20.343,20.221,2.843,2.786,2.758,778.0,1.0
1074.0,18.87,19.796,20.322,20.219,2.84,2.788,2.759,788.0,1.0
1076.0,18.849,19.796,20.364,20.217,2.841,2.788,2.757,788.0,1.0
1078.0,18.807,19.774,20.364,20.214,2.844,2.79,2.757,793.0,1.0
1080.0,18.807,19.796,20.276,20.213,2.844,2.788,2.762,787.0,1.0
1082.0,18.786,19.732,20.343,20.207,2.845,2.792,2.758,803.0,1.0
1084.0,18.719,19.774,20.364,20.205,2.848,2.79,2.757,791.0,1.0
1086.0,18.719,19.774,20.364,20.203,2.848,2.79,2.757,791.0,1.0
1088.0,18.719,19.774,20.343,20.201,2.848,2.79,2.758,791.0,1.0
1090.0,18.719,19.774,20.3,20.2,2.848,2.79,2.76,790.0,1.0
1092.0,18.807,19.687,20.255,20.191,2.844,2.794,2.763,812.0,1.0
1094.0,18.849,19.817,20.276,20.194,2.841,2.787,2.762,778.0,1.0
1096.0,18.828,19.732,20.3,20.189,2.842,2.792,2.76,800.0,1.0
1098.0,18.87,19.753,20.343,20.187,2.84,2.791,2.758,794.0,1.0
1100.0,18.87,19.774,20.322,20.187,2.84,2.79,2.759,788.0,1.0
1102.0,18.761,19.753,20.409,20.185,2.846,2.791,2.754,793.0,1.0
1104.0,18.782,19.774,20.343,20.185,2.845,2.79,2.758,787.0,1.0
1106.0,18.828,19.687,20.322,20.178,2.842,2.794,2.759,810.0,1.0
1108.0,18.849,19.708,20.255,20.173,2.841,2.793,2.763,803.0,1.0
1110.0,18.849,19.774,20.343,20.174,2.841,2.79,2.758,786.0,1.0
1112.0,18.849,19.732,20.322,20.171,2.841,2.792,2.759,796.0,1.0
1114.0,18.782,19.753,20.255,20.171,2.845,2.791,2.763,790.0,1.0
1116.0,18.761,19.753,20.343,20.171,2.846,2.791,2.758,790.0,1.0
1118.0,18.761,19.666,20.343,20.163,2.846,2.796,2.758,813.0,1.0
1120.0,18.737,19.729,20.364,20.161,2.847,2.792,2.757,795.0,1.0
1122.0,18.803,19.687,20.3,20.156,2.844,2.794,2.76,806.0,1.0
1124.0,18.782,19.796,20.234,20.161,2.845,2.788,2.764,777.0,1.0
1126.0,18.849,19.732,20.171,20.159,2.841,2.792,2.767,794.0,1.0
1128.0,18.849,19.753,20.279,20.16,2.841,2.791,2.761,788.0,1.0
1130.0,18.74,19.711,20.279,20.157,2.847,2.793,2.761,799.0,1.0
1132.0,18.761,19.732,20.3,20.156,2.846,2.792,2.76,793.0,1.0
1134.0,18.74,19.624,20.3,20.146,2.847,2.798,2.76,821.0,1.0
1136.0,18.824,19.666,20.276,20.141,2.843,2.796,2.762,809.0,1.0
1138.0,18.824,19.645,20.255,20.134,2.843,2.797,2.763,814.0,1.0
1140.0,18.912,19.687,20.276,20.132,2.838,2.794,2.762,802.0,1.0
1142.0,18.891,19.774,20.276,20.137,2.839,2.79,2.762,779.0,1.0
1144.0,18.87,19.82,20.322,20.145,2.84,2.787,2.759,768.0,1.0
1146.0,18.828,19.778,20.3,20.15,2.842,2.789,2.76,779.0,1.0
1148.0,18.849,19.711,20.279,20.148,2.841,2.793,2.761,796.0,1.0
1150.0,18.761,19.753,20.3,20.15,2.846,2.791,2.76,785.0,1.0
1152.0,18.849,19.732,20.279,20.149,2.841,2.792,2.761,790.0,1.0
1154.0,18.828,19.645,20.3,20.142,2.842,2.797,2.76,813.0,1.0
1156.0,18.761,19.687,20.234,20.139,2.846,2.794,2.764,801.0,1.0
1158.0,18.828,19.753,20.234,20.141,2.842,2.791,2.764,1670.0,1.0
1160.0,18.828,19.753,20.255,20.144,2.842,2.791,2.763,1507.0,1.0
1162.0,19.824,19.827,20.308,20.152,2.787,2.787,2.76,1493.0,1.0
1164.0,21.234,19.911,20.22,20.167,2.708,2.782,2.765,1476.0,1.0
1166.0,22.223,19.929,20.329,20.182,2.653,2.781,2.759,1477.0,1.0
1168.0,23.027,19.988,20.329,20.201,2.609,2.778,2.759,1467.0,1.0
1170.0,23.727,20.199,20.283,20.235,2.57,2.766,2.761,1418.0,1.0
1172.0,24.32,20.385,20.322,20.282,2.537,2.756,2.759,1376.0,1.0
1174.0,24.786,20.571,20.339,20.34,2.512,2.745,2.758,1334.0,1.0
1176.0,25.192,20.69,20.378,20.403,2.489,2.739,2.756,1311.0,1.0
1178.0,25.382,21.052,20.504,20.49,2.479,2.718,2.749,1225.0,1.0
1180.0,25.503,21.234,20.539,20.585,2.472,2.708,2.747,1186.0,0.0
1182.0,25.521,21.508,20.599,20.693,2.471,2.693,2.744,1124.0,0.0
1184.0,25.475,21.628,20.7,20.801,2.474,2.686,2.738,1103.0,0.0
1186.0,25.299,21.839,20.827,20.917,2.484,2.675,2.731,1058.0,0.0
1188.0,25.214,21.962,20.841,21.031,2.488,2.668,2.73,1036.0,0.0
1190.0,24.996,22.043,21.031,21.142,2.5,2.663,2.72,1024.0,0.0
1192.0,24.825,22.191,21.157,21.254,2.51,2.655,2.713,995.0,0.0
1194.0,24.697,22.23,21.259,21.359,2.517,2.653,2.707,994.0,0.0
1196.0,24.505,22.402,21.385,21.468,2.527,2.643,2.7,958.0,0.0
1198.0,24.288,22.42,21.642,21.568,2.539,2.642,2.686,962.0,0.0
1200.0,24.117,22.483,21.66,21.663,2.549,2.639,2.685,954.0,0.0
1202.0,23.968,22.526,21.744,21.753,2.557,2.636,2.68,950.0,0.0
1204.0,23.819,22.547,21.849,21.836,2.565,2.635,2.674,952.0,0.0
1206.0,23.692,22.568,21.934,21.913,2.572,2.634,2.669,953.0,0.0
1208.0,23.586,22.61,22.039,21.985,2.578,2.632,2.663,948.0,0.0
1210.0,23.501,22.61,22.212,22.051,2.583,2.632,2.654,954.0,0.0
1212.0,23.394,22.631,22.166,22.112,2.588,2.631,2.656,953.0,0.0
1214.0,23.31,22.741,22.23,22.177,2.593,2.625,2.653,930.0,0.0
1216.0,23.267,22.653,22.272,22.227,2.595,2.629,2.651,958.0,0.0
1218.0,23.094,22.762,22.402,22.282,2.605,2.623,2.643,933.0,0.0
1220.0,23.14,22.653,22.357,22.323,2.602,2.629,2.646,966.0,0.0
1222.0,23.165,22.653,22.399,22.359,2.601,2.629,2.644,969.0,0.0
1224.0,23.034,22.653,22.42,22.392,2.608,2.629,2.642,972.0,0.0
1226.0,23.034,22.631,22.462,22.42,2.608,2.631,2.64,980.0,0.0
1228.0,23.101,22.72,22.483,22.453,2.605,2.626,2.639,960.0,0.0
1230.0,23.034,22.653,22.526,22.476,2.608,2.629,2.636,980.0,0.0
1232.0,23.013,22.631,22.526,22.496,2.61,2.631,2.636,987.0,0.0
1234.0,22.924,22.72,22.635,22.521,2.614,2.626,2.63,967.0,0.0
1236.0,23.055,22.762,22.589,22.548,2.607,2.623,2.633,958.0,0.0
1238.0,23.076,22.674,22.61,22.564,2.606,2.628,2.632,982.0,0.0
1240.0,23.122,22.653,22.589,22.577,2.603,2.629,2.633,989.0,0.0
1242.0,23.101,22.653,22.61,22.589,2.605,2.629,2.632,991.0,0.0
1244.0,23.122,22.674,22.699,22.601,2.603,2.628,2.627,986.0,0.0
1246.0,23.076,22.762,22.72,22.62,2.606,2.623,2.626,966.0,0.0
1248.0,23.14,22.695,22.674,22.631,2.602,2.627,2.628,984.0,0.0
1250.0,23.097,22.695,22.741,22.641,2.605,2.627,2.625,985.0,0.0
1252.0,23.097,22.783,22.762,22.657,2.605,2.622,2.623,964.0,0.0
1254.0,23.14,22.758,22.716,22.67,2.602,2.624,2.626,972.0,0.0
1256.0,23.14,22.758,22.716,22.682,2.602,2.624,2.626,973.0,0.0
1258.0,23.207,22.847,22.737,22.7,2.599,2.619,2.625,952.0,0.0
1260.0,23.14,22.801,22.758,22.712,2.602,2.621,2.624,965.0,0.0
1262.0,23.097,22.868,22.868,22.729,2.605,2.618,2.618,949.0,0.0
1264.0,23.076,22.801,22.889,22.738,2.606,2.621,2.616,968.0,0.0
1266.0,23.143,22.78,22.889,22.745,2.602,2.622,2.616,974.0,0.0
1268.0,23.034,22.801,22.889,22.753,2.608,2.621,2.616,969.0,0.0
1270.0,23.055,22.822,22.822,22.762,2.607,2.62,2.62,965.0,0.0
1272.0,23.055,22.822,22.822,22.77,2.607,2.62,2.62,966.0,0.0
1274.0,23.055,22.822,22.843,22.777,2.607,2.62,2.619,966.0,0.0
1276.0,23.143,22.91,22.843,22.791,2.602,2.615,2.619,944.0,0.0
1278.0,23.076,22.843,22.843,22.798,2.606,2.619,2.619,963.0,0.0
1280.0,23.143,22.843,22.864,22.805,2.602,2.619,2.618,964.0,0.0
1282.0,23.034,22.931,22.953,22.818,2.608,2.614,2.613,941.0,0.0
1284.0,23.034,22.864,22.864,22.824,2.608,2.618,2.618,960.0,0.0
1286.0,23.013,22.864,22.886,22.83,2.61,2.618,2.617,960.0,0.0
1288.0,23.101,22.843,22.974,22.833,2.605,2.619,2.612,966.0,0.0
1290.0,23.101,22.931,22.886,22.843,2.605,2.614,2.617,944.0,0.0
1292.0,23.013,22.953,22.907,22.855,2.61,2.613,2.615,939.0,1.0
1294.0,23.013,22.864,22.907,22.857,2.61,2.618,2.615,963.0,1.0
1296.0,22.97,22.953,22.907,22.867,2.612,2.613,2.615,941.0,1.0
1298.0,23.059,22.864,22.907,22.869,2.607,2.618,2.615,964.0,1.0
1300.0,22.949,22.931,22.907,22.876,2.613,2.614,2.615,947.0,1.0
1302.0,22.949,22.843,22.907,22.874,2.613,2.619,2.615,971.0,1.0
1304.0,22.949,22.843,22.907,22.873,2.613,2.619,2.615,971.0,1.0
1306.0,23.059,22.843,22.995,22.872,2.607,2.619,2.61,971.0,1.0
1308.0,22.991,22.91,22.907,22.877,2.611,2.615,2.615,954.0,1.0
1310.0,23.034,22.931,23.016,22.883,2.608,2.614,2.609,949.0,1.0
1312.0,23.034,22.886,22.949,22.885,2.608,2.617,2.613,961.0,1.0
1314.0,22.991,22.953,22.928,22.892,2.611,2.613,2.614,944.0,1.0
1316.0,22.991,22.864,22.928,22.891,2.611,2.618,2.614,967.0,1.0
1318.0,22.97,22.843,22.907,22.888,2.612,2.619,2.615,973.0,1.0
1320.0,23.037,22.843,22.928,22.886,2.608,2.619,2.614,973.0,1.0
1322.0,22.991,22.843,22.928,22.884,2.611,2.619,2.614,973.0,1.0
1324.0,23.034,22.843,23.016,22.882,2.608,2.619,2.609,973.0,1.0
1326.0,23.034,22.843,23.016,22.88,2.608,2.619,2.609,973.0,1.0
1328.0,23.034,22.843,22.995,22.878,2.608,2.619,2.61,973.0,1.0
1330.0,23.055,22.864,22.995,22.879,2.607,2.618,2.61,968.0,1.0
1332.0,23.076,22.953,23.016,22.886,2.606,2.613,2.609,945.0,1.0
1334.0,23.097,22.886,22.949,22.888,2.605,2.617,2.613,963.0,1.0
1336.0,23.076,22.886,22.928,22.889,2.606,2.617,2.614,963.0,1.0
1338.0,23.076,22.886,22.928,22.89,2.606,2.617,2.614,964.0,1.0
1340.0,23.076,22.974,23.016,22.899,2.606,2.612,2.609,941.0,1.0
1342.0,23.076,22.907,22.949,22.9,2.606,2.615,2.613,959.0,1.0
1344.0,23.055,22.974,23.037,22.908,2.607,2.612,2.608,942.0,1.0
1346.0,23.034,22.907,22.949,22.909,2.608,2.615,2.613,960.0,1.0
1348.0,22.991,22.886,22.949,22.908,2.611,2.617,2.613,966.0,1.0
1350.0,22.991,22.886,23.037,22.907,2.611,2.617,2.608,966.0,1.0
1352.0,23.013,22.886,22.949,22.907,2.61,2.617,2.613,966.0,1.0
1354.0,23.013,22.886,22.949,22.906,2.61,2.617,2.613,966.0,1.0
1356.0,23.055,22.953,22.928,22.911,2.607,2.613,2.614,949.0,1.0
1358.0,23.055,22.907,22.928,22.912,2.607,2.615,2.614,961.0,1.0
1360.0,23.034,22.864,23.037,22.909,2.608,2.618,2.608,972.0,1.0
1362.0,23.034,22.886,23.037,22.908,2.608,2.617,2.608,967.0,1.0
1364.0,23.034,22.886,23.037,22.907,2.608,2.617,2.608,967.0,1.0
1366.0,23.034,22.886,22.949,22.907,2.608,2.617,2.613,967.0,1.0
1368.0,23.055,22.974,22.949,22.913,2.607,2.612,2.613,944.0,1.0
1370.0,23.055,22.907,22.949,22.914,2.607,2.615,2.613,962.0,1.0
1372.0,23.055,22.995,22.928,22.922,2.607,2.61,2.614,939.0,1.0
1374.0,23.034,22.907,22.949,22.922,2.608,2.615,2.613,963.0,1.0
1376.0,23.013,22.995,22.928,22.929,2.61,2.61,2.614,940.0,1.0
1378.0,23.034,22.886,22.949,22.926,2.608,2.617,2.613,969.0,1.0
1380.0,22.97,22.886,23.016,22.924,2.612,2.617,2.609,969.0,1.0
1382.0,23.059,22.886,22.928,22.921,2.607,2.617,2.614,969.0,1.0
1384.0,22.991,22.886,22.928,22.919,2.611,2.617,2.614,969.0,1.0
1386.0,23.013,22.953,22.907,22.923,2.61,2.613,2.615,951.0,1.0
1388.0,23.122,22.886,22.928,22.921,2.603,2.617,2.614,969.0,1.0
1390.0,23.034,22.864,22.928,22.917,2.608,2.618,2.614,975.0,1.0
1392.0,23.013,22.864,23.016,22.914,2.61,2.618,2.609,975.0,1.0
1394.0,23.055,22.886,23.016,22.912,2.607,2.617,2.609,969.0,1.0
1396.0,23.076,22.886,23.016,22.911,2.606,2.617,2.609,969.0,1.0
1398.0,23.076,22.886,23.037,22.91,2.606,2.617,2.608,969.0,1.0
1400.0,23.076,22.886,22.928,22.909,2.606,2.617,2.614,969.0,1.0
1402.0,23.076,22.974,22.949,22.916,2.606,2.612,2.613,946.0,1.0
1404.0,23.119,22.974,22.949,22.922,2.604,2.612,2.613,947.0,1.0
1406.0,23.097,22.995,22.949,22.929,2.605,2.61,2.613,942.0,1.0
1408.0,23.076,22.907,22.949,22.928,2.606,2.615,2.613,965.0,1.0
1410.0,23.122,22.907,22.949,22.927,2.603,2.615,2.613,965.0,1.0
1412.0,23.013,22.907,22.949,22.926,2.61,2.615,2.613,965.0,1.0
1414.0,23.143,22.907,22.97,22.925,2.602,2.615,2.612,965.0,1.0
1416.0,23.034,22.995,22.949,22.932,2.608,2.61,2.613,943.0,1.0
1418.0,23.055,22.907,22.949,22.931,2.607,2.615,2.613,966.0,1.0
1420.0,23.034,22.995,22.949,22.937,2.608,2.61,2.613,943.0,1.0
1422.0,23.034,22.886,22.949,22.934,2.608,2.617,2.613,972.0,1.0
1424.0,23.013,22.886,22.949,22.93,2.61,2.617,2.613,972.0,1.0
1426.0,23.101,22.974,22.928,22.935,2.605,2.612,2.614,949.0,1.0
1428.0,23.055,22.886,22.949,22.932,2.607,2.617,2.613,972.0,1.0
1430.0,23.101,22.886,22.928,22.928,2.605,2.617,2.614,972.0,1.0
1432.0,23.034,22.864,22.928,22.924,2.608,2.618,2.614,978.0,1.0
1434.0,23.055,22.953,22.928,22.927,2.607,2.613,2.614,955.0,1.0
1436.0,23.076,22.907,22.949,22.926,2.606,2.615,2.613,967.0,1.0
1438.0,22.988,22.886,23.037,22.924,2.611,2.617,2.608,972.0,1.0
1440.0,23.055,22.886,22.995,22.922,2.607,2.617,2.61,972.0,1.0
1442.0,23.055,22.886,22.928,22.92,2.607,2.617,2.614,972.0,1.0
1444.0,23.165,22.974,22.928,22.925,2.601,2.612,2.614,949.0,1.0
1446.0,23.119,22.995,22.928,22.932,2.604,2.61,2.614,944.0,1.0
1448.0,23.097,22.886,23.016,22.929,2.605,2.617,2.609,973.0,1.0
1450.0,23.034,22.864,22.907,22.924,2.608,2.618,2.615,979.0,1.0
1452.0,23.013,22.953,22.995,22.928,2.61,2.613,2.61,956.0,1.0
1454.0,23.076,22.886,22.928,22.925,2.606,2.617,2.614,973.0,1.0
1456.0,23.055,22.974,22.995,22.93,2.607,2.612,2.61,950.0,1.0
1458.0,23.076,22.907,22.949,22.929,2.606,2.615,2.613,968.0,1.0
1460.0,23.143,22.974,22.928,22.934,2.602,2.612,2.614,951.0,1.0
1462.0,23.055,22.886,22.928,22.93,2.607,2.617,2.614,974.0,1.0
1464.0,23.122,22.953,22.907,22.933,2.603,2.613,2.615,957.0,1.0
1466.0,23.055,22.907,22.928,22.932,2.607,2.615,2.614,969.0,1.0
1468.0,23.034,22.953,22.907,22.934,2.608,2.613,2.615,957.0,1.0
1470.0,23.055,22.886,22.907,22.931,2.607,2.617,2.615,975.0,1.0
1472.0,23.034,22.864,22.907,22.926,2.608,2.618,2.615,980.0,1.0
1474.0,23.101,22.864,22.907,22.922,2.605,2.618,2.615,980.0,1.0
1476.0,23.143,22.864,22.907,22.918,2.602,2.618,2.615,980.0,1.0
1478.0,23.165,22.953,22.928,22.922,2.601,2.613,2.614,957.0,1.0
1480.0,23.207,22.886,22.928,22.92,2.599,2.617,2.614,975.0,1.0
1482.0,23.097,22.974,22.928,22.925,2.605,2.612,2.614,952.0,1.0
1484.0,23.228,22.995,22.949,22.932,2.598,2.61,2.613,947.0,1.0
1486.0,23.097,22.907,22.949,22.931,2.605,2.615,2.613,970.0,1.0
1488.0,23.076,22.886,22.928,22.928,2.606,2.617,2.614,976.0,1.0
1490.0,23.055,22.886,22.928,22.925,2.607,2.617,2.614,975.0,1.0
1492.0,23.165,22.886,22.949,22.923,2.601,2.617,2.613,975.0,1.0
1494.0,23.186,22.995,22.928,22.93,2.6,2.61,2.614,947.0,1.0
1496.0,23.14,22.928,22.949,22.931,2.602,2.614,2.613,965.0,1.0
1498.0,23.097,22.995,22.949,22.937,2.605,2.61,2.613,948.0,1.0
1500.0,23.076,23.016,22.949,22.944,2.606,2.609,2.613,943.0,1.0
1502.0,23.055,22.907,22.949,22.942,2.607,2.615,2.613,972.0,1.0
1504.0,23.122,22.886,23.016,22.938,2.603,2.617,2.609,977.0,1.0
1506.0,23.013,22.886,22.928,22.934,2.61,2.617,2.614,977.0,1.0
1508.0,23.122,22.886,22.907,22.931,2.603,2.617,2.615,977.0,1.0
1510.0,23.143,22.886,22.928,22.928,2.602,2.617,2.614,977.0,1.0
1512.0,23.097,22.953,22.928,22.931,2.605,2.613,2.614,959.0,1.0
1514.0,23.119,22.886,22.949,22.928,2.604,2.617,2.613,977.0,1.0
1516.0,23.097,22.953,23.016,22.931,2.605,2.613,2.609,959.0,1.0
1518.0,23.119,22.928,22.949,22.931,2.604,2.614,2.613,966.0,1.0
1520.0,23.119,22.907,22.949,22.93,2.604,2.615,2.613,972.0,1.0
1522.0,23.186,22.907,22.949,22.929,2.6,2.615,2.613,972.0,1.0
1524.0,23.186,22.907,22.928,22.928,2.6,2.615,2.614,972.0,1.0
1526.0,23.097,22.907,22.949,22.927,2.605,2.615,2.613,972.0,1.0
1528.0,23.207,22.907,22.928,22.926,2.599,2.615,2.614,972.0,1.0
1530.0,23.119,22.995,22.928,22.933,2.604,2.61,2.614,949.0,1.0
1532.0,23.161,22.928,22.949,22.933,2.601,2.614,2.613,967.0,1.0
1534.0,23.119,22.907,23.037,22.932,2.604,2.615,2.608,973.0,1.0
1536.0,23.097,22.907,22.949,22.931,2.605,2.615,2.613,973.0,1.0
1538.0,23.119,22.928,22.949,22.931,2.604,2.614,2.613,967.0,1.0
1540.0,23.119,22.928,23.059,22.932,2.604,2.614,2.607,967.0,1.0
1542.0,23.119,23.016,22.97,22.94,2.604,2.609,2.612,945.0,1.0
1544.0,23.14,22.928,22.97,22.94,2.602,2.614,2.612,968.0,1.0
1546.0,23.097,23.016,22.97,22.947,2.605,2.609,2.612,945.0,1.0
1548.0,23.097,22.928,22.991,22.946,2.605,2.614,2.611,969.0,1.0
1550.0,23.055,22.928,22.97,22.945,2.607,2.614,2.612,969.0,1.0
1552.0,23.055,22.907,22.949,22.943,2.607,2.615,2.613,974.0,1.0
1554.0,23.143,23.016,22.97,22.949,2.602,2.609,2.612,946.0,1.0
1556.0,23.097,22.928,22.991,22.948,2.605,2.614,2.611,969.0,1.0
